"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,102,322,4,0.0124223602484472,0.0392156862745098,"KEGG:05146","KEGG","Amoebiasis",8716,454,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,109,322,1,0.0031055900621118,0.00917431192660551,"KEGG:05145","KEGG","Toxoplasmosis",8716,453,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,73,322,3,0.0093167701863354,0.0410958904109589,"KEGG:05218","KEGG","Melanoma",8716,485,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,37,322,1,0.0031055900621118,0.027027027027027,"KEGG:05216","KEGG","Thyroid cancer",8716,483,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,106,322,5,0.015527950310559,0.0471698113207547,"KEGG:05215","KEGG","Prostate cancer",8716,482,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,76,322,2,0.0062111801242236,0.0263157894736842,"KEGG:05214","KEGG","Glioma",8716,481,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,59,322,1,0.0031055900621118,0.0169491525423729,"KEGG:05213","KEGG","Endometrial cancer",8716,480,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,77,322,5,0.015527950310559,0.0649350649350649,"KEGG:05212","KEGG","Pancreatic cancer",8716,479,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,69,322,1,0.0031055900621118,0.0144927536231884,"KEGG:05211","KEGG","Renal cell carcinoma",8716,478,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,87,322,3,0.0093167701863354,0.0344827586206897,"KEGG:05210","KEGG","Colorectal cancer",8716,477,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,225,322,7,0.0217391304347826,0.0311111111111111,"KEGG:05208","KEGG","Chemical carcinogenesis - reactive oxygen species",8716,476,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,216,322,7,0.0217391304347826,0.0324074074074074,"KEGG:05207","KEGG","Chemical carcinogenesis - receptor activation",8716,475,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,323,322,8,0.0248447204968944,0.0247678018575851,"KEGG:05206","KEGG","MicroRNAs in cancer",8716,474,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,204,322,7,0.0217391304347826,0.0343137254901961,"KEGG:05205","KEGG","Proteoglycans in cancer",8716,473,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,68,322,2,0.0062111801242236,0.0294117647058824,"KEGG:05204","KEGG","Chemical carcinogenesis - DNA adducts",8716,472,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,202,322,6,0.0186335403726708,0.0297029702970297,"KEGG:05203","KEGG","Viral carcinogenesis",8716,471,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,198,322,2,0.0062111801242236,0.0101010101010101,"KEGG:05202","KEGG","Transcriptional misregulation in cancer",8716,470,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,530,322,22,0.0683229813664596,0.0415094339622641,"KEGG:05200","KEGG","Pathways in cancer",8716,469,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,99,322,3,0.0093167701863354,0.0303030303030303,"KEGG:05410","KEGG","Hypertrophic cardiomyopathy",8716,505,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,36,322,1,0.0031055900621118,0.0277777777777778,"KEGG:05340","KEGG","Primary immunodeficiency",8716,504,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,38,322,2,0.0062111801242236,0.0526315789473684,"KEGG:05332","KEGG","Graft-versus-host disease",8716,503,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,89,322,4,0.0124223602484472,0.0449438202247191,"KEGG:05323","KEGG","Rheumatoid arthritis",8716,501,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,136,322,1,0.0031055900621118,0.00735294117647059,"KEGG:05322","KEGG","Systemic lupus erythematosus",8716,500,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,63,322,3,0.0093167701863354,0.0476190476190476,"KEGG:05321","KEGG","Inflammatory bowel disease",8716,499,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,99,322,5,0.015527950310559,0.0505050505050505,"KEGG:05231","KEGG","Choline metabolism in cancer",8716,495,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,71,322,4,0.0124223602484472,0.0563380281690141,"KEGG:05230","KEGG","Central carbon metabolism in cancer",8716,494,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,150,322,5,0.015527950310559,0.0333333333333333,"KEGG:05226","KEGG","Gastric cancer",8716,493,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,169,322,5,0.015527950310559,0.029585798816568,"KEGG:05225","KEGG","Hepatocellular carcinoma",8716,492,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,148,322,2,0.0062111801242236,0.0135135135135135,"KEGG:05224","KEGG","Breast cancer",8716,491,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,73,322,4,0.0124223602484472,0.0547945205479452,"KEGG:05223","KEGG","Non-small cell lung cancer",8716,490,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,93,322,4,0.0124223602484472,0.043010752688172,"KEGG:05222","KEGG","Small cell lung cancer",8716,489,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,68,322,2,0.0062111801242236,0.0294117647058824,"KEGG:05221","KEGG","Acute myeloid leukemia",8716,488,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,77,322,2,0.0062111801242236,0.025974025974026,"KEGG:05220","KEGG","Chronic myeloid leukemia",8716,487,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,41,322,2,0.0062111801242236,0.0487804878048781,"KEGG:05219","KEGG","Bladder cancer",8716,486,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,141,322,7,0.0217391304347826,0.049645390070922,"KEGG:05418","KEGG","Fluid shear stress and atherosclerosis",8716,511,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,215,322,4,0.0124223602484472,0.0186046511627907,"KEGG:05417","KEGG","Lipid and atherosclerosis",8716,510,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,66,322,3,0.0093167701863354,0.0454545454545455,"KEGG:05416","KEGG","Viral myocarditis",8716,509,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,204,322,4,0.0124223602484472,0.0196078431372549,"KEGG:05415","KEGG","Diabetic cardiomyopathy",8716,508,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,104,322,4,0.0124223602484472,0.0384615384615385,"KEGG:05414","KEGG","Dilated cardiomyopathy",8716,507,"KEGG:00000"
"Ovarian cancer","GSE156699","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",1270,"g_SCS","annotated","query_1",FALSE,1,86,322,2,0.0062111801242236,0.0232558139534884,"KEGG:05412","KEGG","Arrhythmogenic right ventricular cardiomyopathy",8716,506,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.117878663179808,87,120,6,0.05,0.0689655172413793,"KEGG:05150","KEGG","Staphylococcus aureus infection",8716,455,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.120501397075774,154,120,8,0.0666666666666667,0.051948051948052,"KEGG:04518","KEGG","Integrin signaling",8716,327,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.132662023887735,89,120,6,0.05,0.0674157303370786,"KEGG:04540","KEGG","Gap junction",8716,331,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.14481519216767,17,120,3,0.025,0.176470588235294,"KEGG:00910","KEGG","Nitrogen metabolism",8716,141,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.227858270470813,251,120,10,0.0833333333333333,0.0398406374501992,"KEGG:04020","KEGG","Calcium signaling pathway",8716,257,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.228863745386026,68,120,5,0.0416666666666667,0.0735294117647059,"KEGG:04924","KEGG","Renin secretion",8716,395,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.432651446923976,49,120,4,0.0333333333333333,0.0816326530612245,"KEGG:05144","KEGG","Malaria",8716,452,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.689327279138658,163,120,7,0.0583333333333333,0.0429447852760736,"KEGG:04022","KEGG","cGMP-PKG signaling pathway",8716,258,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,0.836696516291064,59,120,4,0.0333333333333333,0.0677966101694915,"KEGG:04730","KEGG","Long-term depression",8716,372,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,31,120,1,0.00833333333333333,0.032258064516129,"KEGG:00030","KEGG","Pentose phosphate pathway",8716,4,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,67,120,3,0.025,0.0447761194029851,"KEGG:00010","KEGG","Glycolysis / Gluconeogenesis",8716,2,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,8716,120,120,1,0.0137677833868747,"KEGG:00000","KEGG","KEGG root term",8716,1,""
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,36,120,1,0.00833333333333333,0.0277777777777778,"KEGG:00512","KEGG","Mucin type O-glycan biosynthesis",8716,66,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,36,120,2,0.0166666666666667,0.0555555555555556,"KEGG:00500","KEGG","Starch and sucrose metabolism",8716,63,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,31,120,1,0.00833333333333333,0.032258064516129,"KEGG:00410","KEGG","beta-Alanine metabolism",8716,56,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,40,120,1,0.00833333333333333,0.025,"KEGG:00380","KEGG","Tryptophan metabolism",8716,49,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,22,120,1,0.00833333333333333,0.0454545454545455,"KEGG:00340","KEGG","Histidine metabolism",8716,41,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,48,120,1,0.00833333333333333,0.0208333333333333,"KEGG:00330","KEGG","Arginine and proline metabolism",8716,37,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,63,120,1,0.00833333333333333,0.0158730158730159,"KEGG:00310","KEGG","Lysine degradation",8716,35,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,48,120,1,0.00833333333333333,0.0208333333333333,"KEGG:00280","KEGG","Valine, leucine and isoleucine degradation",8716,32,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,57,120,1,0.00833333333333333,0.0175438596491228,"KEGG:00240","KEGG","Pyrimidine metabolism",8716,25,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,126,120,3,0.025,0.0238095238095238,"KEGG:00230","KEGG","Purine metabolism",8716,23,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,66,120,1,0.00833333333333333,0.0151515151515152,"KEGG:00140","KEGG","Steroid hormone biosynthesis",8716,18,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,43,120,1,0.00833333333333333,0.0232558139534884,"KEGG:00071","KEGG","Fatty acid degradation",8716,11,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,31,120,2,0.0166666666666667,0.0645161290322581,"KEGG:00053","KEGG","Ascorbate and aldarate metabolism",8716,8,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,32,120,2,0.0166666666666667,0.0625,"KEGG:00052","KEGG","Galactose metabolism",8716,7,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,35,120,1,0.00833333333333333,0.0285714285714286,"KEGG:00051","KEGG","Fructose and mannose metabolism",8716,6,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,36,120,1,0.00833333333333333,0.0277777777777778,"KEGG:00040","KEGG","Pentose and glucuronate interconversions",8716,5,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,46,120,1,0.00833333333333333,0.0217391304347826,"KEGG:00860","KEGG","Porphyrin metabolism",8716,130,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,68,120,1,0.00833333333333333,0.0147058823529412,"KEGG:00830","KEGG","Retinol metabolism",8716,129,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,21,120,1,0.00833333333333333,0.0476190476190476,"KEGG:00770","KEGG","Pantothenate and CoA biosynthesis",8716,124,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,38,120,1,0.00833333333333333,0.0263157894736842,"KEGG:00760","KEGG","Nicotinate and nicotinamide metabolism",8716,123,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,47,120,1,0.00833333333333333,0.0212765957446809,"KEGG:00620","KEGG","Pyruvate metabolism",8716,101,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,16,120,1,0.00833333333333333,0.0625,"KEGG:00603","KEGG","Glycosphingolipid biosynthesis - globo and isoglobo series",8716,99,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,28,120,1,0.00833333333333333,0.0357142857142857,"KEGG:00601","KEGG","Glycosphingolipid biosynthesis - lacto and neolacto series",8716,98,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,62,120,1,0.00833333333333333,0.0161290322580645,"KEGG:00590","KEGG","Arachidonic acid metabolism",8716,94,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,51,120,1,0.00833333333333333,0.0196078431372549,"KEGG:00565","KEGG","Ether lipid metabolism",8716,90,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,102,120,1,0.00833333333333333,0.00980392156862745,"KEGG:00564","KEGG","Glycerophospholipid metabolism",8716,89,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,78,120,1,0.00833333333333333,0.0128205128205128,"KEGG:00562","KEGG","Inositol phosphate metabolism",8716,87,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,64,120,3,0.025,0.046875,"KEGG:00561","KEGG","Glycerolipid metabolism",8716,86,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,19,120,1,0.00833333333333333,0.0526315789473684,"KEGG:00541","KEGG","Biosynthesis of various nucleotide sugars",8716,81,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,5,120,1,0.00833333333333333,0.2,"KEGG:00524","KEGG","Neomycin, kanamycin and gentamicin biosynthesis",8716,74,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,38,120,1,0.00833333333333333,0.0263157894736842,"KEGG:00520","KEGG","Amino sugar and nucleotide sugar metabolism",8716,70,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,49,120,1,0.00833333333333333,0.0204081632653061,"KEGG:00514","KEGG","Other types of O-glycan biosynthesis",8716,68,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,117,120,1,0.00833333333333333,0.00854700854700855,"KEGG:03082","KEGG","ATP-dependent chromatin remodeling",8716,224,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,78,120,1,0.00833333333333333,0.0128205128205128,"KEGG:03018","KEGG","RNA degradation",8716,216,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,190,120,1,0.00833333333333333,0.00526315789473684,"KEGG:03010","KEGG","Ribosome",8716,213,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,140,120,1,0.00833333333333333,0.00714285714285714,"KEGG:03008","KEGG","Ribosome biogenesis in eukaryotes",8716,212,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,96,120,2,0.0166666666666667,0.0208333333333333,"KEGG:01522","KEGG","Endocrine resistance",8716,201,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,80,120,3,0.025,0.0375,"KEGG:01521","KEGG","EGFR tyrosine kinase inhibitor resistance",8716,200,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,37,120,1,0.00833333333333333,0.027027027027027,"KEGG:01250","KEGG","Biosynthesis of nucleotide sugars",8716,194,"KEGG:00000"
"Prostate cancer","GSE279730","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",355,"g_SCS","annotated","query_1",FALSE,1,154,120,2,0.0166666666666667,0.012987012987013,"KEGG:01240","KEGG","Biosynthesis of cofactors",8716,193,"KEGG:00000"
